date,pressure_hpa,temp_max,temp_avg,temp_min,dew_point,humidity_pct,sunshine_h,wind_direction,wind_speed_kmh,rainfall_mm
2022-02-15,1018.0,21.0,16.9,15.0,13.5,81.0,4.7,NNE,9.0,0.0
2022-02-16,1015.9,20.1,16.9,15.0,13.3,80.0,9.5,E,15.0,0.0
2022-02-17,1014.9,16.8,15.3,14.5,14.2,93.0,0.0,E,16.0,7.2
2022-02-18,1015.4,16.5,15.7,15.1,14.2,91.0,0.0,E,15.0,1.6
2022-02-19,1017.6,15.3,11.0,8.2,10.8,99.0,0.0,N,21.0,23.4
2022-02-20,1021.4,8.4,7.3,6.8,7.1,99.0,0.0,N,27.0,42.4
2022-02-21,1022.8,8.2,7.2,6.0,7.0,99.0,0.0,N,18.0,46.0
2022-02-22,1023.0,9.6,8.2,7.2,8.1,99.0,0.0,N,16.0,28.8
2022-02-23,1025.2,14.5,10.1,7.0,7.3,84.0,3.9,N,17.0,1.2
2022-02-24,1026.9,14.8,10.7,8.0,6.0,73.0,3.3,N,15.0,0.0
2022-02-25,1024.9,18.5,13.4,10.3,8.5,73.0,5.4,NNE,9.0,0.0
2022-02-26,1022.3,21.7,16.0,12.0,11.2,74.0,10.0,NNE,6.0,0.0
2022-02-27,1019.7,20.8,16.9,13.6,13.2,80.0,10.0,SE,6.0,0.0
2022-02-28,1018.6,22.8,18.2,15.1,14.4,79.0,6.9,NNE,8.0,0.0
2022-03-01,1017.3,26.3,21.5,17.7,16.9,76.0,9.4,NNE,6.0,0.0
2022-03-02,1017.3,27.1,20.9,17.5,17.6,83.0,6.9,NNE,8.0,0.0
2022-03-03,1017.2,21.1,18.5,17.1,15.6,83.0,5.6,ESE,10.0,0.0
2022-03-04,1014.9,24.0,19.9,17.2,17.2,85.0,8.2,SE,6.0,0.0
2022-03-05,1013.6,26.5,20.5,17.5,18.2,88.0,8.5,SSE,6.0,0.0
2022-03-06,1015.5,20.8,18.7,17.6,16.0,85.0,0.6,E,11.0,0.0
2022-03-07,1017.5,24.3,19.2,16.9,13.9,74.0,5.8,N,14.0,5.0
2022-03-08,1018.4,20.8,16.7,14.0,7.8,56.0,10.5,NNE,15.0,0.0
2022-03-09,1017.2,23.2,17.8,14.5,10.4,63.0,10.3,E,10.0,0.0
2022-03-10,1016.0,24.3,19.7,16.3,13.3,67.0,10.1,NNE,8.0,0.0
2022-03-11,1014.3,25.2,20.4,18.0,16.5,79.0,9.1,SSE,8.0,0.0
2022-03-12,1013.8,24.8,20.9,18.0,16.6,78.0,10.1,SSE,7.0,0.0
2022-03-13,1013.1,25.5,21.9,19.5,18.2,80.0,9.5,SSE,7.0,0.0
2022-03-14,1012.2,27.4,23.2,19.9,19.9,82.0,9.4,SSE,6.0,0.0
2022-03-15,1011.0,26.6,22.7,20.1,19.6,83.0,9.1,ESE,8.0,0.0
2022-03-16,1011.8,22.5,21.0,20.3,18.9,88.0,0.0,E,9.0,0.0
2022-03-17,1009.7,26.7,23.0,20.2,21.4,91.0,5.2,SSE,6.0,1.6
2022-03-18,1009.2,29.5,24.0,21.3,21.7,88.0,1.5,SSW,4.0,0.2
2022-03-19,1010.0,24.2,21.8,20.6,20.7,93.0,0.1,ESE,8.0,0.0
2022-03-20,1012.4,21.3,20.3,19.5,19.7,96.0,0.0,E,11.0,0.8
2022-03-21,1012.8,23.4,21.4,20.0,20.6,95.0,0.0,SE,8.0,0.0
2022-03-22,1012.7,23.9,22.2,20.9,22.1,99.0,0.0,SSE,8.0,0.6
2022-03-23,1015.1,23.9,16.2,14.2,16.1,100.0,0.0,N,13.0,38.6
2022-03-24,1014.4,18.6,16.8,14.7,16.5,98.0,0.0,E,15.0,14.8
2022-03-25,1010.0,24.9,22.6,18.5,22.2,98.0,0.0,S,14.0,7.0
2022-03-26,1010.4,27.0,25.1,22.9,23.9,93.0,1.0,S,8.0,0.0
2022-03-27,1013.8,23.3,20.7,16.7,17.8,84.0,0.3,N,13.0,0.0
2022-03-28,1017.8,17.0,15.7,14.7,15.3,98.0,0.0,N,12.0,31.0
2022-03-29,1017.5,21.1,18.2,16.4,16.5,90.0,0.0,NNE,8.0,0.0
2022-03-30,1016.2,25.3,21.3,18.6,18.0,82.0,0.5,"E,NNE",8.0,0.2
2022-03-31,1016.3,28.6,23.6,21.2,19.1,76.0,5.9,NNE,7.0,0.0
2022-04-01,1020.6,21.8,18.7,14.6,16.2,86.0,0.0,E,19.0,2.2
2022-04-02,1023.7,14.9,13.7,12.4,11.8,89.0,0.0,N,21.0,2.8
2022-04-03,1022.4,23.6,17.9,14.4,9.3,58.0,10.0,NNE,18.0,0.0
2022-04-04,1022.4,24.4,19.4,16.4,11.1,60.0,10.7,ENE,11.0,0.0
2022-04-05,1020.4,26.0,20.3,17.0,14.5,70.0,10.4,E,9.0,0.0
2022-04-06,1017.8,26.2,20.9,17.8,17.3,80.0,10.4,SE,6.0,0.0
2022-04-07,1017.0,27.4,21.6,18.4,17.1,76.0,9.7,SSE,7.0,0.0
2022-04-08,1016.0,28.7,22.7,18.9,13.0,56.0,10.7,SE,9.0,0.0
2022-04-09,1014.1,24.9,21.5,19.3,16.6,75.0,11.0,E,9.0,0.0
2022-04-10,1012.8,25.5,22.1,18.6,18.2,80.0,10.9,SSE,7.0,0.0
2022-04-11,1011.4,29.2,24.1,20.7,20.7,82.0,9.2,SSE,7.0,0.0
2022-04-12,1009.2,28.3,23.9,21.2,21.1,85.0,8.7,SSE,6.0,0.0
2022-04-13,1007.1,27.8,24.2,22.7,21.5,85.0,4.6,S,8.0,0.0
2022-04-14,1008.9,28.3,24.6,20.5,18.0,67.0,10.6,NNE,10.0,0.0
2022-04-15,1012.2,25.5,22.8,21.5,19.2,80.0,6.4,E,13.0,0.0
2022-04-16,1013.6,21.8,21.0,20.5,17.8,82.0,0.0,E,17.0,0.0
2022-04-17,1015.8,22.9,20.5,18.3,16.6,79.0,0.8,E,11.0,0.0
2022-04-18,1017.1,21.4,19.8,17.9,17.0,84.0,0.0,N,10.0,0.0
2022-04-19,1018.0,18.3,17.3,16.5,16.2,94.0,0.0,N,11.0,1.4
2022-04-20,1015.8,24.4,20.0,17.6,17.4,85.0,4.3,N,7.0,0.0
2022-04-21,1013.7,25.8,23.1,19.8,19.1,79.0,9.2,SE,8.0,0.0
2022-04-22,1012.5,24.9,22.9,22.0,21.3,90.0,0.0,SSE,9.0,0.0
2022-04-23,1011.1,27.9,24.6,22.8,23.4,93.0,4.5,SSE,8.0,0.0
2022-04-24,1009.4,27.3,25.3,23.8,24.1,93.0,1.4,SSE,10.0,0.0
2022-04-25,1008.6,28.1,26.0,24.8,24.7,93.0,4.3,SSE,13.0,0.2
2022-04-26,1008.2,28.3,26.2,25.0,24.7,92.0,6.2,SSE,12.0,0.0
2022-04-27,1009.6,29.5,26.8,25.2,24.8,89.0,7.8,SSE,9.0,0.0
2022-04-28,1010.8,30.2,27.3,25.7,24.9,87.0,8.1,SSE,10.0,0.0
2022-04-29,1011.3,30.3,26.8,25.0,24.6,88.0,8.2,SSE,8.0,0.0
2022-04-30,1012.3,27.7,25.0,23.4,23.3,90.0,1.4,E,11.0,0.2
2022-05-01,1012.9,23.7,19.4,16.6,18.8,97.0,0.0,N,23.0,47.8
2022-05-02,1015.1,19.6,17.5,14.9,15.6,89.0,0.0,N,18.0,16.6
2022-05-03,1016.2,26.8,21.9,18.3,15.5,68.0,10.2,NNE,14.0,0.0
2022-05-04,1014.6,28.4,23.4,19.8,17.5,70.0,9.6,SE,8.0,0.0
2022-05-05,1012.9,27.2,23.9,21.7,20.3,81.0,10.7,SE,8.0,0.0
2022-05-06,1012.6,27.0,24.2,22.3,21.2,84.0,9.3,SE,8.0,0.0
2022-05-07,1013.4,29.8,24.4,22.7,21.4,84.0,2.8,ESE,8.0,1.4
2022-05-08,1013.5,27.7,24.1,22.8,19.8,77.0,0.3,E,8.0,0.0
2022-05-09,1012.5,28.2,24.1,23.0,21.5,86.0,0.1,E,8.0,0.0
2022-05-10,1009.7,25.8,24.4,23.7,23.8,96.0,0.0,SE,9.0,3.4
2022-05-11,1007.4,25.4,24.6,22.3,24.3,98.0,0.0,SSE,12.0,126.0
2022-05-12,1006.1,25.5,24.7,22.4,24.4,98.0,0.0,SSW,10.0,166.4
2022-05-13,1005.3,26.9,24.5,23.0,23.8,96.0,0.1,S,8.0,76.4
2022-05-14,1008.4,26.4,23.6,22.3,23.1,97.0,0.0,NNE,7.0,3.2
2022-05-15,1009.9,23.8,22.2,20.1,21.9,98.0,0.0,NNE,14.0,34.6
2022-05-16,1012.8,20.2,18.8,17.8,18.0,95.0,0.0,N,18.0,10.4
2022-05-17,1013.9,26.9,21.9,18.8,17.2,76.0,9.0,NNE,14.0,0.0
2022-05-18,1014.0,27.5,23.6,20.8,15.3,60.0,4.7,ESE,10.0,0.0
2022-05-19,1012.3,29.0,24.8,22.2,18.8,70.0,7.9,SSE,7.0,0.0
2022-05-20,1009.6,28.9,25.3,23.3,22.4,84.0,9.7,SSE,8.0,0.0
2022-05-21,1007.9,29.5,25.8,23.5,22.7,83.0,9.2,SSE,7.0,0.0
2022-05-22,1007.1,26.8,24.5,23.3,22.7,90.0,2.5,E,14.0,1.8
2022-05-23,1007.5,24.3,23.6,22.6,22.7,95.0,0.0,E,17.0,2.0
2022-05-24,1009.1,25.0,24.1,23.5,23.5,97.0,0.0,E,10.0,3.0
2022-05-25,1007.9,25.5,24.2,23.4,23.8,98.0,0.0,E,8.0,1.4
2022-05-26,1004.9,28.1,25.9,24.5,25.0,94.0,3.2,SSE,6.0,1.8
2022-05-27,1004.4,27.2,26.2,24.0,25.5,96.0,0.0,S,9.0,1.2
2022-05-28,1005.4,28.9,27.0,25.8,25.9,94.0,6.5,SSE,14.0,0.4
2022-05-29,1005.8,30.6,27.6,26.5,25.7,90.0,7.6,SSE,11.0,0.0
2022-05-30,1006.1,31.4,27.9,26.3,25.6,88.0,8.0,SSE,8.0,0.6
2022-05-31,1007.0,29.8,26.6,24.7,25.2,92.0,3.0,SSE,8.0,16.2
2022-06-01,1007.2,29.8,27.3,26.3,25.6,91.0,4.7,S,10.0,0.4
2022-06-02,1006.2,28.5,27.4,26.5,25.7,91.0,0.5,S,11.0,0.0
2022-06-03,1005.5,29.4,27.7,25.6,26.2,92.0,3.0,S,13.0,5.6
2022-06-04,1005.6,29.9,28.0,26.9,25.9,88.0,6.4,S,14.0,2.6
2022-06-05,1004.6,30.0,28.2,27.1,26.0,88.0,8.1,S,14.0,0.0
2022-06-06,1003.6,29.4,27.5,25.6,26.0,92.0,1.2,S,9.0,9.4
2022-06-07,1004.6,28.8,26.0,23.2,24.7,93.0,1.8,S,8.0,58.0
2022-06-08,1005.5,25.8,24.7,23.5,24.4,99.0,0.0,SSE,8.0,213.8
2022-06-09,1005.3,28.6,26.0,24.4,24.6,92.0,0.5,S,10.0,1.2
2022-06-10,1005.2,29.8,26.1,24.7,24.9,93.0,1.7,S,8.0,3.4
2022-06-11,1006.5,27.1,25.9,25.0,24.8,93.0,0.0,SSE,8.0,1.4
2022-06-12,1007.0,28.8,26.9,24.8,25.9,94.0,0.8,S,11.0,25.6
2022-06-13,1006.3,29.3,27.7,26.7,26.0,90.0,6.5,S,12.0,0.0
2022-06-14,1007.2,28.4,26.2,23.9,24.9,92.0,0.0,SSW,9.0,10.4
2022-06-15,1009.2,30.3,26.0,23.2,24.3,91.0,2.9,S,6.0,18.8
2022-06-16,1008.8,29.6,26.6,23.5,25.2,92.0,1.6,S,9.0,0.2
2022-06-17,1007.5,29.3,27.5,26.4,25.6,89.0,4.6,S,12.0,0.2
2022-06-18,1006.6,29.7,27.6,26.7,25.8,90.0,1.1,S,14.0,0.0
2022-06-19,1005.8,29.3,27.8,27.0,26.3,92.0,0.3,SSE,14.0,0.8
2022-06-20,1004.6,29.2,27.8,27.0,26.1,91.0,0.8,S,14.0,0.4
2022-06-21,1005.7,29.5,27.8,27.0,26.1,90.0,0.1,SSE,13.0,0.2
2022-06-22,1009.5,30.8,28.3,26.7,25.8,87.0,8.2,S,10.0,0.2
2022-06-23,1010.6,32.0,28.6,26.8,25.6,84.0,12.8,SSE,10.0,0.0
2022-06-24,1008.8,32.3,28.6,26.5,25.1,82.0,12.3,S,8.0,0.0
2022-06-25,1008.0,31.3,28.4,26.5,25.1,83.0,10.8,S,9.0,0.0
2022-06-26,1009.4,32.0,28.7,26.8,25.1,81.0,11.5,SSE,8.0,0.0
2022-06-27,1008.2,31.2,28.4,26.4,25.6,86.0,10.9,SSE,10.0,1.0
2022-06-28,1005.3,32.3,29.0,26.7,24.6,78.0,11.9,S,8.0,0.0
2022-06-29,1003.0,34.0,29.1,26.5,25.8,83.0,10.2,E,8.0,0.0
2022-06-30,1003.0,31.9,27.3,25.3,25.6,91.0,2.7,NE,11.0,6.8
2022-07-01,1000.4,29.1,26.2,24.7,24.9,93.0,2.1,ENE,26.0,19.4
2022-07-02,997.0,26.9,25.7,23.8,24.9,95.0,0.0,E,30.0,102.8
2022-07-03,1000.3,28.3,27.2,26.5,25.9,92.0,0.0,SSE,25.0,0.6
2022-07-04,1001.7,28.0,27.2,26.4,26.1,94.0,0.0,S,18.0,0.8
2022-07-05,1004.1,28.5,27.3,27.0,26.2,94.0,0.6,S,12.0,9.0
2022-07-06,1005.7,29.9,27.5,26.4,25.5,89.0,2.3,S,8.0,0.2
2022-07-07,1007.2,30.6,27.7,26.0,26.5,94.0,3.9,SSE,10.0,9.8
2022-07-08,1007.7,31.1,28.4,26.4,26.3,89.0,9.9,SE,7.0,0.0
2022-07-09,1005.9,32.2,28.5,27.1,26.5,89.0,7.5,E,10.0,0.0
2022-07-10,1006.8,31.5,28.9,27.1,26.7,88.0,12.4,E,7.0,0.0
2022-07-11,1007.6,31.9,29.1,26.9,26.2,85.0,11.8,SE,6.0,0.0
2022-07-12,1007.2,32.0,29.2,27.1,26.2,84.0,12.5,SE,6.0,0.0
2022-07-13,1006.2,33.6,29.6,27.0,25.2,78.0,12.5,SSE,7.0,0.0
2022-07-14,1005.9,32.7,29.1,27.1,25.9,83.0,7.6,SSE,8.0,0.0
2022-07-15,1006.6,32.6,29.4,27.5,26.3,83.0,6.4,S,8.0,0.0
2022-07-16,1006.2,32.4,29.5,27.9,26.2,83.0,9.0,S,11.0,0.6
2022-07-17,1005.7,32.1,29.5,28.2,26.1,82.0,10.0,S,11.0,0.0
2022-07-18,1004.9,32.4,29.4,28.1,26.5,84.0,9.3,S,11.0,0.0
2022-07-19,1006.6,31.8,29.4,28.2,26.3,83.0,8.2,SSE,10.0,0.0
2022-07-20,1009.8,32.5,29.8,28.0,25.9,80.0,10.7,SSE,8.0,0.0
2022-07-21,1012.2,32.3,29.4,27.8,25.6,80.0,12.5,SSE,8.0,0.0
2022-07-22,1011.2,35.2,30.5,27.1,26.1,78.0,12.3,SSW,7.0,0.0
2022-07-23,1008.9,34.4,30.6,27.8,26.0,77.0,12.3,SSW,7.0,0.0
2022-07-24,1007.3,37.4,31.3,28.3,25.7,73.0,12.1,SW,7.0,0.0
2022-07-25,1007.8,36.4,31.2,28.8,26.7,78.0,11.3,SW,7.0,0.0
2022-07-26,1007.9,33.7,30.1,28.1,25.3,76.0,12.3,S,8.0,0.0
2022-07-27,1007.4,34.9,29.9,27.3,24.6,74.0,10.6,S,8.0,0.0
2022-07-28,1006.6,34.2,30.0,27.4,25.4,77.0,10.0,SW,8.0,0.0
2022-07-29,1005.0,35.0,30.7,28.5,26.3,78.0,7.2,SW,7.0,0.0
2022-07-30,1004.4,33.2,29.4,24.6,25.9,82.0,0.6,SW,5.0,7.4
2022-07-31,1004.6,33.9,29.9,27.4,25.7,79.0,8.1,S,6.0,0.0
2022-08-01,1006.1,34.3,30.4,27.6,25.1,74.0,11.2,S,7.0,0.0
2022-08-02,1007.2,34.6,30.8,27.9,25.1,72.0,11.0,SSE,7.0,0.0
2022-08-03,1006.9,33.9,28.4,25.2,24.7,81.0,1.3,NNE,7.0,25.0
2022-08-04,1004.7,28.0,26.2,25.2,24.6,91.0,0.0,SSE,10.0,4.4
2022-08-05,1007.3,26.9,25.9,24.9,24.7,94.0,0.0,SSE,7.0,28.0
2022-08-06,1007.8,31.3,27.7,25.0,25.6,88.0,5.8,E,8.0,4.8
2022-08-07,1007.0,33.2,29.1,26.5,25.8,83.0,9.5,NE,12.0,0.0
2022-08-08,1006.6,30.3,27.6,24.9,25.5,88.0,1.2,E,13.0,8.6
2022-08-09,1003.6,28.5,25.9,24.4,24.6,93.0,0.2,ENE,20.0,39.2
2022-08-10,1003.4,29.1,26.6,24.7,25.3,93.0,0.9,E,20.0,53.8
2022-08-11,1007.7,27.2,25.6,24.2,24.8,95.0,0.4,E,11.0,56.6
2022-08-12,1008.9,27.3,25.7,23.8,24.7,95.0,0.4,E,6.0,21.2
2022-08-13,1008.2,30.1,27.4,25.4,25.5,90.0,9.2,SSE,6.0,1.8
2022-08-14,1007.5,31.0,28.2,26.3,26.0,88.0,6.6,SSE,5.0,3.6
2022-08-15,1006.4,31.7,28.8,25.9,25.8,84.0,9.4,SSE,6.0,15.0
2022-08-16,1005.9,32.5,28.8,26.0,25.7,84.0,8.3,E,7.0,4.0
2022-08-17,1005.9,30.0,27.5,25.7,25.4,89.0,7.8,E,11.0,9.4
2022-08-18,1005.5,31.2,28.1,25.0,25.0,84.0,9.4,SSE,7.0,2.6
2022-08-19,1005.1,32.2,27.9,25.4,25.2,86.0,4.7,E,8.0,11.8
2022-08-20,1007.1,29.7,26.8,24.2,24.9,89.0,6.6,SE,11.0,28.4
2022-08-21,1008.4,30.9,27.8,24.2,25.8,89.0,9.8,SSE,9.0,36.2
2022-08-22,1007.2,31.7,28.8,26.7,26.1,85.0,7.4,S,6.0,0.0
2022-08-23,1005.4,35.2,30.5,27.3,26.6,80.0,10.6,W,6.0,0.0
2022-08-24,1002.2,34.8,30.5,24.7,26.4,80.0,5.2,NE,14.0,4.2
2022-08-25,1005.1,28.6,25.7,23.6,24.0,91.0,2.5,SSE,20.0,39.6
2022-08-26,1010.6,30.1,28.2,26.7,26.1,89.0,0.0,SSE,10.0,0.0
2022-08-27,1009.6,31.8,28.6,26.3,26.0,86.0,0.0,SSE,7.0,0.0
2022-08-28,1008.6,33.2,29.6,26.6,26.5,84.0,0.0,SSE,7.0,0.0
2022-08-29,1010.5,31.5,28.7,27.3,25.6,84.0,0.0,S,6.0,0.0
2022-08-30,1009.2,32.4,29.0,26.9,25.6,82.0,5.0,S,5.0,0.0
2022-08-31,1007.1,32.6,29.2,26.6,25.9,83.0,6.4,E,4.0,0.0
2022-09-01,1008.2,33.6,29.7,27.3,26.0,81.0,8.9,NNE,10.0,0.0
2022-09-02,1006.6,31.6,28.5,26.3,22.3,70.0,9.3,N,14.0,0.0
2022-09-03,1003.6,33.1,29.1,25.5,19.2,56.0,11.7,N,12.0,0.0
2022-09-04,1003.7,33.8,30.1,26.3,20.5,57.0,11.8,N,12.0,0.0
2022-09-05,1004.9,33.7,30.0,27.3,19.9,55.0,8.4,N,10.0,0.0
2022-09-06,1008.5,34.0,29.3,26.6,22.0,66.0,10.7,E,10.0,0.0
2022-09-07,1013.4,31.4,28.0,27.1,25.0,84.0,1.7,E,12.0,0.0
2022-09-08,1014.4,32.3,28.6,26.6,24.4,78.0,10.4,E,10.0,0.0
2022-09-09,1013.5,32.2,28.3,25.8,20.7,64.0,8.9,NNE,8.0,0.0
2022-09-10,1011.7,30.8,28.0,26.0,23.5,77.0,9.3,SE,7.0,0.0
2022-09-11,1009.5,33.2,29.2,26.2,24.6,76.0,7.9,SW,6.0,0.0
2022-09-12,1007.9,35.2,30.6,27.6,23.6,67.0,10.7,WSW,9.0,0.0
2022-09-13,1007.8,35.7,31.4,28.3,21.1,55.0,10.3,WSW,10.0,0.0
2022-09-14,1007.5,34.9,31.2,28.1,21.3,57.0,10.5,WNW,8.0,0.0
2022-09-15,1006.3,35.1,30.6,26.9,21.2,58.0,10.3,SW,8.0,0.0
2022-09-16,1005.4,33.0,30.0,27.1,23.8,70.0,7.0,SSW,6.0,0.0
2022-09-17,1006.2,33.7,30.3,28.4,24.9,74.0,6.2,SSW,6.0,0.0
2022-09-18,1005.8,35.3,30.2,25.9,25.2,75.0,7.9,SW,7.0,0.2
2022-09-19,1006.4,33.6,28.1,23.0,24.7,82.0,6.1,SSE,7.0,21.0
2022-09-20,1008.3,31.1,28.5,27.3,25.0,81.0,0.0,E,13.0,0.0
2022-09-21,1010.8,29.2,27.5,26.2,22.4,74.0,9.5,E,16.0,0.0
2022-09-22,1011.4,29.9,27.7,26.4,23.0,76.0,10.3,E,11.0,0.0
2022-09-23,1011.0,32.3,28.1,25.4,23.8,78.0,9.5,E,7.0,0.0
2022-09-24,1011.3,31.1,27.6,25.5,22.4,74.0,2.9,E,13.0,0.0
2022-09-25,1010.8,32.5,27.9,25.6,22.9,74.0,8.9,E,8.0,0.0
2022-09-26,1009.4,33.8,28.6,25.6,23.6,75.0,10.2,E,10.0,0.0
2022-09-27,1007.8,33.0,28.5,26.6,23.7,76.0,4.0,NE,16.0,0.0
2022-09-28,1008.1,29.7,27.8,27.2,23.4,77.0,1.1,ENE,19.0,0.0
2022-09-29,1010.1,28.1,26.2,23.4,24.2,89.0,0.5,E,18.0,32.8
2022-09-30,1012.3,27.2,24.9,23.4,24.1,95.0,0.4,E,11.0,84.0
2022-10-01,1012.9,29.9,27.0,25.1,25.1,90.0,7.7,E,14.0,4.4
2022-10-02,1013.0,30.5,28.0,26.7,25.7,88.0,10.6,E,14.0,0.0
2022-10-03,1013.8,32.4,28.3,26.6,24.9,82.0,11.1,E,8.0,0.0
2022-10-04,1013.9,31.7,28.3,26.3,24.6,81.0,11.3,ESE,6.0,0.0
2022-10-05,1014.4,30.3,27.8,26.3,24.5,83.0,9.8,E,11.0,0.0
2022-10-06,1015.1,31.3,27.7,26.3,23.8,80.0,11.0,E,12.0,0.0
2022-10-07,1015.0,30.6,27.0,22.7,23.5,82.0,7.2,E,12.0,49.4
2022-10-08,1015.6,30.1,26.0,23.2,22.0,80.0,8.4,NNE,14.0,0.2
2022-10-09,1016.6,30.5,26.8,22.6,21.0,71.0,10.6,NNE,16.0,0.0
2022-10-10,1018.5,26.0,22.6,20.2,13.8,58.0,4.0,N,21.0,0.0
2022-10-11,1017.1,26.3,22.7,19.3,10.6,46.0,11.0,N,15.0,0.0
2022-10-12,1015.6,27.2,23.6,20.6,12.4,50.0,10.9,N,14.0,0.0
2022-10-13,1013.7,29.3,24.7,21.1,15.3,57.0,8.5,N,14.0,0.0
2022-10-14,1012.3,29.6,25.8,23.2,19.1,68.0,0.0,NNE,12.0,0.0
2022-10-15,1011.4,29.4,25.7,22.9,16.2,57.0,11.0,NNE,14.0,0.0
2022-10-16,1009.8,30.9,26.8,23.4,13.9,45.0,5.9,N,16.0,0.0
2022-10-17,1009.4,29.0,26.2,24.8,13.9,47.0,2.0,N,24.0,0.0
2022-10-18,1013.4,25.4,19.5,15.0,14.3,76.0,0.0,N,37.0,17.6
2022-10-19,1015.9,23.8,21.3,15.7,13.0,60.0,2.9,NNE,19.0,0.0
2022-10-20,1017.5,27.3,23.5,21.7,17.5,69.0,5.5,NE,13.0,0.0
2022-10-21,1017.4,29.4,24.4,21.7,19.1,73.0,10.3,NE,10.0,0.0
2022-10-22,1015.9,30.5,25.3,21.1,19.3,71.0,6.9,NNE,10.0,0.0
2022-10-23,1015.0,28.9,25.3,23.2,20.4,75.0,0.2,NNE,9.0,0.0
2022-10-24,1016.1,26.8,24.2,22.8,19.2,74.0,6.6,E,13.0,0.0
2022-10-25,1018.2,24.7,22.8,21.8,17.1,70.0,9.2,E,18.0,0.0
2022-10-26,1017.3,27.5,23.1,21.3,17.4,71.0,10.5,E,12.0,0.0
2022-10-27,1016.1,28.2,23.7,21.1,18.9,75.0,10.0,E,10.0,0.0
2022-10-28,1015.6,28.6,24.6,22.5,19.2,73.0,9.5,NNE,13.0,0.0
2022-10-29,1014.5,28.5,24.8,22.4,18.5,69.0,8.5,N,15.0,0.0
2022-10-30,1011.8,27.6,24.1,21.4,16.5,63.0,8.1,N,21.0,0.0
2022-10-31,1009.3,26.5,24.0,21.3,14.1,54.0,5.5,N,24.0,0.0
2022-11-01,1008.7,24.1,21.3,17.8,14.6,68.0,0.8,N,29.0,4.8
2022-11-02,1008.3,20.4,18.8,17.7,16.8,88.0,0.0,"N,NNW",20.0,2.6
2022-11-03,1011.6,23.3,20.5,18.3,19.4,93.0,0.0,SSE,9.0,6.2
2022-11-04,1016.4,21.6,21.2,20.5,20.8,98.0,0.0,NNE,10.0,10.8
2022-11-05,1019.3,21.2,19.3,18.4,18.3,94.0,0.0,"N,NNE",15.0,0.8
2022-11-06,1019.0,19.1,18.3,17.3,18.0,98.0,0.0,N,12.0,14.4
2022-11-07,1017.8,20.4,19.1,18.2,18.8,98.0,0.0,N,11.0,7.6
2022-11-08,1017.8,21.4,20.0,19.0,19.4,96.0,0.0,N,12.0,3.8
2022-11-09,1017.6,26.5,22.5,19.8,20.2,88.0,6.8,NNE,8.0,0.8
2022-11-10,1017.0,28.0,23.6,21.8,20.7,84.0,9.4,E,7.0,0.0
2022-11-11,1016.6,28.0,23.7,21.8,20.7,84.0,5.7,"E,SSE",7.0,0.0
2022-11-12,1015.5,26.0,23.2,21.7,21.1,88.0,0.0,NNE,6.0,0.0
2022-11-13,1016.0,28.6,23.4,20.9,21.5,90.0,9.3,SE,8.0,0.0
2022-11-14,1016.8,24.3,22.8,21.8,20.4,86.0,0.4,E,11.0,0.0
2022-11-15,1015.6,26.9,23.4,21.7,20.7,85.0,8.9,ESE,7.0,0.0
2022-11-16,1015.0,25.7,23.2,21.8,20.3,84.0,9.0,ESE,13.0,0.0
2022-11-17,1014.6,28.3,23.9,21.8,20.8,83.0,7.8,E,10.0,0.0
2022-11-18,1015.6,28.8,24.2,21.8,21.1,84.0,9.9,E,10.0,0.0
2022-11-19,1015.2,28.3,24.2,21.9,20.7,81.0,6.3,NNE,9.0,0.0
2022-11-20,1014.1,27.7,23.9,22.0,20.7,83.0,9.3,E,11.0,0.0
2022-11-21,1013.7,24.9,23.0,21.7,20.0,83.0,0.0,ENE,13.0,0.0
2022-11-22,1013.2,23.4,22.8,21.7,21.3,91.0,0.0,E,14.0,2.0
2022-11-23,1013.8,23.4,22.7,22.1,22.2,97.0,0.0,NNE,10.0,15.8
2022-11-24,1015.1,22.5,21.6,21.1,21.1,97.0,0.0,ENE,14.0,12.4
2022-11-25,1015.7,23.4,21.7,20.3,21.1,96.0,0.0,E,10.0,2.0
2022-11-26,1015.0,22.9,21.5,20.4,20.6,94.0,0.0,NNE,11.0,0.0
2022-11-27,1012.4,24.4,23.0,21.6,22.2,95.0,0.0,E,11.0,10.4
2022-11-28,1012.3,27.7,25.3,24.3,24.2,94.0,7.5,SSE,11.0,0.4
2022-11-29,1013.6,27.3,24.6,23.0,23.3,93.0,7.8,SE,8.0,0.0
2022-11-30,1017.6,24.7,20.7,16.2,19.0,90.0,1.5,N,14.0,0.0
2022-12-01,1021.2,16.2,13.7,11.6,11.0,84.0,0.0,N,23.0,0.2
2022-12-02,1020.3,16.5,13.1,10.2,9.2,77.0,1.9,N,18.0,0.0
2022-12-03,1017.8,20.2,16.3,13.5,12.5,78.0,3.7,N,15.0,0.0
2022-12-04,1018.8,20.7,17.8,16.2,15.2,85.0,2.2,N,14.0,0.0
2022-12-05,1020.8,16.4,14.8,12.9,10.4,75.0,0.0,N,18.0,0.0
2022-12-06,1020.5,17.5,13.9,11.9,9.4,75.0,3.4,N,18.0,0.0
2022-12-07,1019.5,20.6,15.9,12.5,11.6,76.0,6.4,N,15.0,0.0
